it	posterior	likelihood	prior	accuracy	test_accuracy	f_C0	f_C1	f_C2	f_C3	f_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	alpha_0	alpha_1	alpha_2	acc_prob	mcmc_id
38500	-1243.8377411450938	-61.82856070035044	-1182.0091804447434	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06149827510537427	1.0678151339175221	-0.28034165254611976	2.4253899138527473	0.06906616495519201	2.7509789217124787	0.11180271708985634	0.020614430175931335	0.09477328393529445	0.2914025974025974	0
38600	-1240.5185667600713	-58.263980553052725	-1182.2545862070185	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06473772287251608	1.066454151915234	-0.28900186875312267	2.4214126316445403	0.08907601096549143	2.760585996964714	0.004769104264732309	0.23206986006221428	0.013290520228752115	0.2913471502590674	0
38700	-1237.1119321576834	-59.08917985654058	-1178.0227523011429	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06724150665891668	1.0648801996576776	-0.29097189231597315	2.4068733108336717	0.14220689600720346	2.76361218843931	0.012994206190303252	0.09478720983944394	0.022661281217377496	0.2911111111111111	0
38800	-1237.5155495415493	-52.90200892802977	-1184.6135406135195	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06697832353478644	1.0697166887835121	-0.24915191107387324	2.396763818877449	0.13857919271709038	2.761794531771742	0.07393734638227355	0.1950814533244134	0.04818605290861094	0.2911855670103093	0
38900	-1234.1981393856452	-52.55443111495877	-1181.6437082706864	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06985864143928465	1.0661694377456907	-0.24723868188085124	2.398094268290046	0.14002079564347014	2.7704562678865323	0.09154334933918537	0.10532050352309519	0.06278012405371271	0.2909254498714653	0
39000	-1228.187709365071	-51.05998624893013	-1177.127723116141	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07238622906911524	1.066306462553697	-0.21962988733236205	2.420490449866187	0.1052543966451022	2.7693524832728227	0.003472686814147096	0.0017236941318011442	0.005553540189684653	0.29102564102564105	0
39100	-1225.9103887029066	-47.488836769958056	-1178.4215519329487	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06665532751681895	1.0680352153282244	-0.1956961693272393	2.4287397516650318	0.08910878207481465	2.7250669246077552	0.08964594218958725	0.049476605654620254	0.004775634701628281	0.29112531969309463	0
39200	-1226.8957589347463	-48.80511781697213	-1178.090641117774	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06865501418533954	1.0671422070467862	-0.17453175216300645	2.4163409226520236	0.0895545092721574	2.740548415566544	0.014377917522964913	0.10519051593927196	0.023761558006160824	0.29086734693877553	0
39300	-1231.2465207748041	-53.093942452375515	-1178.1525783224286	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07281187884373806	1.0644335729533816	-0.16831442068400754	2.391902157355336	0.06490926810907333	2.7269610338484154	0.11212088541190975	0.03251857597501343	0.1813539783533465	0.2908905852417303	0
39400	-1230.194256825029	-57.93755722890024	-1172.2566995961288	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07189468750952338	1.065301447597979	-0.16676990206796127	2.4010077742226614	0.036238731221999484	2.7147892677280754	0.03373699727323415	0.006004545021746849	0.020288622813376768	0.29088832487309646	0
39500	-1230.306190882177	-55.289658238767856	-1175.0165326434092	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07593502291949064	1.0681951005593102	-0.16617179622526507	2.3886264816316403	0.05200066621964502	2.7322857031563146	0.005251604909304333	0.010819255880916579	0.04879284582962255	0.29070886075949365	0
39600	-1228.8418158734858	-54.71243749264628	-1174.1293783808394	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07298003402517217	1.0687834031552392	-0.15257206336663878	2.3800466024044007	0.0737196419515797	2.7031601305619124	0.10977165428305999	0.010842285321848541	0.003300068793099714	0.2907070707070707	0
39700	-1232.1986688470074	-54.672620258696426	-1177.526048588311	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06978278777066435	1.0688664928243594	-0.14298381223801715	2.3825210846225735	0.07159800006200254	2.7379973559425674	0.13075266753929254	0.007918670384537974	0.029068369327892148	0.29073047858942064	0
39800	-1227.6507199664677	-48.33693487973987	-1179.3137850867279	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06973367054047012	1.0699191275504998	-0.13589047161192702	2.358057614119974	0.0698578091407302	2.7441149151940527	0.0763069119321854	0.09330861385760349	0.09028624834089992	0.2906532663316583	0
39900	-1225.5728209643617	-47.91685076903529	-1177.6559701953263	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06725860764236206	1.0701152824164946	-0.1420407969984605	2.3684700401748384	0.07609240934199332	2.748647352317587	0.055076606419140944	0.0168343768702146	0.07320831622438488	0.2907017543859649	0
40000	-1229.130059053331	-48.62165001688396	-1180.5084090364471	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0639966093289313	1.0745122680252412	-0.1256434833000112	2.359734776571618	0.0714476934198143	2.7667723884306015	0.04292986116717248	0.028122746400630665	0.042775599458690014	0.290575	0
40100	-1231.1673880657513	-45.559781267430424	-1185.6076067983208	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0651679604891656	1.0794038139067346	-0.12358186160746146	2.3674625889720704	0.10223790458759768	2.7906589170460125	0.03712625273392632	0.025844512526694546	0.02810662427002099	0.2903990024937656	0
40200	-1227.9829308415979	-45.18986981834364	-1182.7930610232543	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0662502914406157	1.0761420041549512	-0.10190745419560646	2.3572589763680867	0.07686699787738396	2.78176899674076	0.009354873042850834	0.0841611788401295	0.029994970549122802	0.2904477611940299	0
40300	-1228.0196123072974	-44.75458413103873	-1183.2650281762587	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06472321503742955	1.0752727403868945	-0.12992326886530883	2.3609644849758475	0.08060093204328421	2.7948167021444568	0.050052797294771946	0.001333470084969788	0.06878034254675343	0.29049627791563276	0
40400	-1230.0411932756417	-45.0460428324659	-1184.9951504431758	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06489346948632843	1.0781046018575622	-0.14282960815088017	2.3716225154703903	0.06117065801064724	2.8138167929429088	0.0037167506051774407	0.01631850884922692	0.0039026254881778105	0.2906435643564356	0
40500	-1230.0569231895145	-47.12647658971131	-1182.9304465998032	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06872645693587345	1.0749795711959902	-0.13369946101989738	2.348507466245798	0.05078092965523018	2.8077275118580367	0.04002048901373716	0.041823926225487015	0.019305104181239728	0.29076543209876543	0
40600	-1233.2912926803028	-47.0959864036699	-1186.195306276633	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07080694876747015	1.0810666239450588	-0.11610031028417855	2.336724495196312	0.09014730220799994	2.804111438655341	0.05750061262410721	0.017563724028934094	0.02035680594090639	0.29086206896551725	0
40700	-1234.580764325407	-46.1215343654968	-1188.4592299599103	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06464805834719559	1.0806926848149674	-0.11501334455571144	2.3564521828174274	0.1069970093265892	2.8256037657064748	0.0013232118505619277	0.07651969791865906	0.02129234541291672	0.29076167076167075	0
40800	-1236.2413983051908	-48.2384246518542	-1188.0029736533365	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06300875467132196	1.0796452215049217	-0.126972581550849	2.3834602783945873	0.09793763757234011	2.7924078482324455	0.06181908033465855	0.07389811002606761	0.009411173705313143	0.29073529411764704	0
40900	-1233.4018623905217	-47.03456967342781	-1186.367292717094	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06677342321921993	1.0771776465768639	-0.13907144830116822	2.371282398499255	0.07861704441193289	2.824184780495996	0.022333723745000412	0.016804114514073147	0.03730014561564162	0.29080684596577017	0
41000	-1229.0189007808224	-46.06425235029138	-1182.954648430531	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06645973419829382	1.0746726609615853	-0.13939212849205243	2.3836257411950528	0.08968145473849594	2.8120825073265894	0.0010289265783502075	0.005247511339824647	0.0021437750910123857	0.2909024390243902	0
41100	-1234.7651460901513	-50.06506258315078	-1184.7000835070005	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06585118540567406	1.073221486256045	-0.1461400044063227	2.3814167598678893	0.08520278591195257	2.82081884379295	0.011890229706798983	0.06056211953871427	0.03493351155342727	0.29104622871046226	0
41200	-1236.5029524038362	-50.336122666552164	-1186.166829737284	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06404632458283559	1.0768880735199593	-0.14725791271983846	2.3729659313139777	0.08875120952339804	2.819266520801431	0.0010073529265480705	0.024586973522402966	0.06440939835916032	0.2909223300970874	0
41300	-1234.9997649678721	-50.819316090210556	-1184.1804488776615	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0647806835876737	1.0742458858114048	-0.14317563188795393	2.387173811554926	0.07868108068877225	2.795853269199641	0.04770676204123239	0.004171387685289213	0.0663528601520423	0.29084745762711867	0
41400	-1236.302474703426	-56.30982815874047	-1179.9926465446856	0.9982332155477032	1.0	0.19832155477031801	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20229681978798586	0.06037356679972087	1.075138385511745	-0.14530543695444564	2.376624537005958	0.039138311885455024	2.767412865825695	0.015529227746912462	0.0022041525941488872	0.01485159262984602	0.2907004830917874	0
41500	-1242.0036188069635	-58.77745329737168	-1183.2261655095917	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.06634644046687842	1.0712502264203394	-0.14989407951537323	2.37719746796126	0.03546588927189234	2.7839519454229285	0.08103928973221555	0.01544898688772541	0.13090447694208301	0.2906506024096386	0
41600	-1235.098110276084	-54.9021802219461	-1180.195930054138	0.9991166077738516	1.0	0.19964664310954064	0.20008833922261485	0.20008833922261485	0.19920494699646643	0.20097173144876326	0.06544957267517051	1.068833714630526	-0.1526546843550625	2.369810762667248	0.04490443843422362	2.8057075725522496	0.07156979381437728	0.01878451125433954	0.031679098184396084	0.290625	0
41700	-1243.4405722631907	-54.27416975455485	-1189.1664025086359	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06287054266425673	1.0753915594663097	-0.15224100864480206	2.3848232048725087	0.01530271271466642	2.7936475258677818	0.14138921978236957	0.03453710027883966	0.1423254839533366	0.2906714628297362	0
41800	-1244.9781039419506	-64.79729418723393	-1180.1808097547166	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06069386146507688	1.073929476836682	-0.15629474136859178	2.3436511072527844	0.02083304517439348	2.7712881804802683	0.04218913571720495	0.08862290679246429	0.017428036377069252	0.2905980861244019	0
41900	-1252.1891977063813	-65.35828292072124	-1186.83091478566	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.060354928478217156	1.0775623420803446	-0.1716725273879894	2.34820796305104	0.024048902981549807	2.79398942331928	0.042554686214733885	0.169602843361111	0.03298747070831797	0.290763723150358	0
42000	-1248.7419446723563	-62.11850801831252	-1186.6234366540439	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06294590907433617	1.0821314534337307	-0.14479999214010744	2.3618990976353107	0.0294663076941002	2.7909515640310505	0.05276969388598203	0.000266799555523424	0.01907589009127949	0.2907619047619048	0
42100	-1248.4566150844366	-54.91833223191725	-1193.5382828525194	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06027139313374324	1.0832498148330931	-0.15060032498797857	2.3928611869073033	0.0020013758782616796	2.782885095945528	0.06672681465641554	0.21215937178836408	0.008259176449606706	0.2907838479809976	0
42200	-1245.913209180193	-52.60522908079058	-1193.3079800994024	0.9982332155477032	1.0	0.19832155477031801	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20229681978798586	0.05699487443836648	1.0920273629800343	-0.15359813864638638	2.39720353419627	0.0037001759805814728	2.768674881915651	0.02799897134479885	0.016989742143522515	0.0011454795635938465	0.29075829383886254	0
42300	-1252.7816183051118	-51.03509607467012	-1201.7465222304418	0.9991166077738516	1.0	0.19920494699646643	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20141342756183744	0.06223003468143365	1.0944546942602813	-0.1489666288584125	2.412415256563962	0.03131298609565555	2.7708372904176732	0.027395848076939594	0.08221824579605158	0.1739404721651481	0.2907801418439716	0
42400	-1253.6923051411968	-50.846464405100875	-1202.8458407360959	0.9991166077738516	1.0	0.19920494699646643	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20141342756183744	0.061753294019141446	1.0948840764204053	-0.14390157851094007	2.405260214854139	0.014320794131901455	2.743480507960099	0.004741032989492293	0.13672586859499813	0.27932488901003355	0.29066037735849054	0
42500	-1252.6170586205292	-49.618267870318206	-1202.998790750211	0.9986749116607774	1.0	0.19876325088339222	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20185512367491165	0.05559788682870988	1.0981070742853543	-0.15880793279318206	2.4077412187510725	0.026398295468574993	2.7730815853088586	0.022537778862445172	0.020058169041976066	0.19811378891282128	0.29056470588235295	0
42600	-1249.5883271518762	-45.58889943185683	-1203.9994277200194	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.05894833940981628	1.0967209970843006	-0.15178808728592588	2.4359805259727905	0.03825014479370464	2.799546181646079	0.0628987381530711	0.039227193305445204	0.0657263573696375	0.2907276995305164	0
42700	-1248.9293555410354	-45.54557539841227	-1203.3837801426232	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.05759850707504327	1.0992011414246967	-0.16646604427544628	2.4754630523956767	0.038467564344086776	2.7679233249858752	0.0011113571152308183	0.019916227734598894	0.033772446389990066	0.29081967213114757	0
42800	-1256.4574225761153	-51.75766751008281	-1204.6997550660324	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.06283258580198661	1.1007914102474492	-0.1775973754251584	2.473770813176145	0.02906987398009786	2.7473029032318688	0.019124084266003774	0.040083515267852574	0.05946526635151913	0.2908411214953271	0
42900	-1256.6818162749478	-50.82545564193457	-1205.8563606330133	0.9995583038869258	0.996	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.0638898863321343	1.1042392597444786	-0.1826802458384208	2.4568870744396647	-0.003107053062459144	2.726575846784057	0.08176536405955631	0.04139643595001331	0.0436274849442468	0.2906293706293706	0
43000	-1256.7929554737668	-49.46182322246638	-1207.3311322513005	0.9986749116607774	0.996	0.19964664310954064	0.19876325088339222	0.20008833922261485	0.20053003533568906	0.20097173144876326	0.06589447275781893	1.1054991417706448	-0.1749773636092506	2.442715173515877	0.014795879792660482	2.711794490042115	0.05912747646310754	0.09127629572970743	0.1205135586002022	0.29055813953488374	0
43100	-1255.85030574954	-49.49450719156938	-1206.3557985579705	0.9986749116607774	0.996	0.19964664310954064	0.19876325088339222	0.20008833922261485	0.20053003533568906	0.20097173144876326	0.0681861526092806	1.1047653935566155	-0.18311861125680878	2.438412923061156	0.017169988866290297	2.7226381089009326	0.10767861354826387	0.0958557858845684	0.021221383672962363	0.29046403712296986	0
43200	-1260.1358733455859	-54.61692866204101	-1205.5189446835448	0.9995583038869258	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.07188027787655164	1.1063870887552485	-0.16844021832942319	2.4286542921141123	0.028098137644177335	2.733155307647293	0.03985195954128083	0.04968093023400895	0.038576091951025814	0.29050925925925924	0
43300	-1259.76989376027	-54.85472277537381	-1204.9151709848961	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.06917573945398252	1.1091164346166973	-0.18411605173620602	2.425929431196612	-0.022181274320768364	2.7181396931480397	0.04362049900347842	0.00051592484888127	0.027180243521937077	0.2905080831408776	0
43400	-1257.4157040439197	-53.82509991890459	-1203.590604125015	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.06819565214442529	1.1090341717761747	-0.18327823900012652	2.4155572362960873	-0.027559306687112654	2.693882439376261	0.0036892520161008577	0.06321904522337476	0.04987572293638271	0.29046082949308755	0
43500	-1249.1609903851988	-53.32986753357508	-1195.8311228516238	0.9991166077738516	1.0	0.19964664310954064	0.20008833922261485	0.20008833922261485	0.19920494699646643	0.20097173144876326	0.07056443161026958	1.101600624359647	-0.16811279379938482	2.401891097129654	-0.005233763931684243	2.681074218495171	0.016213897659339428	0.02229060469564533	0.04324806050612915	0.2904137931034483	0
43600	-1252.0443418510495	-50.02214068381671	-1202.0222011672327	0.9991166077738516	1.0	0.19964664310954064	0.20008833922261485	0.20008833922261485	0.19920494699646643	0.20097173144876326	0.07010057092882865	1.1009625436220554	-0.1647614384911736	2.4018355407473884	-0.013785911683202196	2.7207326790102884	0.061193891272279276	0.1019377861157853	0.09245908646684539	0.2904816513761468	0
43700	-1251.1203484742923	-48.88634269826595	-1202.2340057760264	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.06981928401467181	1.1010294189535885	-0.18645596754371876	2.4291397352489237	0.021089188521415808	2.732063383110714	0.02652199356015579	0.02734330154897999	0.09999003675388099	0.2905949656750572	0
43800	-1249.2748285819125	-43.09369495961121	-1206.1811336223013	0.9986749116607774	1.0	0.19964664310954064	0.19876325088339222	0.20008833922261485	0.20053003533568906	0.20097173144876326	0.06601621816382547	1.1038443275169247	-0.1645438160838075	2.4445171501302196	0.06134850453434147	2.7434717101942723	0.05224724677116471	0.08051344017601698	0.04060068663390589	0.29070776255707764	0
43900	-1252.6583267025464	-47.19159470989243	-1205.466731992654	0.9986749116607774	0.996	0.19964664310954064	0.19876325088339222	0.20008833922261485	0.20053003533568906	0.20097173144876326	0.06398784216833615	1.105997492708983	-0.15066298576284587	2.460923539404967	0.032405723591052656	2.69857817138101	0.08025959922487402	0.07760922930376246	0.014304759262153029	0.2908883826879271	0
44000	-1255.6983745816635	-45.706774269596764	-1209.9916003120668	0.997791519434629	1.0	0.19832155477031801	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20229681978798586	0.06697653441156753	1.1085217244630836	-0.145364918361722	2.4752918391208008	0.018560216425643733	2.7142403716437595	0.06146517226775783	0.10835699677743149	0.03179790076683383	0.291	0
44100	-1253.6901377700124	-48.08475558297797	-1205.6053821870344	0.9986749116607774	1.0	0.19964664310954064	0.19876325088339222	0.20008833922261485	0.20053003533568906	0.20097173144876326	0.06827326414683896	1.1080134204204628	-0.14501146857099653	2.464740652526651	0.06274138074935802	2.682618443645607	0.03065466765199893	0.07517933064894762	0.037665953576768885	0.29090702947845803	0
44200	-1253.8633112081113	-46.23791838909795	-1207.6253928190133	0.9986749116607774	1.0	0.19964664310954064	0.19876325088339222	0.20008833922261485	0.20053003533568906	0.20097173144876326	0.07225597436253475	1.106574147390344	-0.17294900675707656	2.489699318849843	0.08203272241180716	2.6996114137420126	0.03294182667233947	0.02988866209544845	0.08208283983445396	0.2908597285067873	0
44300	-1250.2236594083665	-45.0325618947353	-1205.1910975136311	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.07043680343266513	1.1029744812459366	-0.1958426776167426	2.495487977232802	0.11466131798188428	2.68361516919868	0.01081521439554893	0.11628723225767867	0.050138931002588046	0.29099322799097066	0
44400	-1252.2186215804707	-45.82423123265009	-1206.3943903478205	0.9986749116607774	0.996	0.19964664310954064	0.19876325088339222	0.20008833922261485	0.20053003533568906	0.20097173144876326	0.07343017746533181	1.1054740324590777	-0.18821667280454563	2.4964277904425054	0.10299771479934444	2.7165969054741983	0.0009954656954267588	0.006383861673251508	0.04250576157062143	0.2908783783783784	0
44500	-1252.1164254196717	-46.17867254697962	-1205.937752872692	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.07549813751960896	1.1049848509065427	-0.1970415166404439	2.478280356434134	0.05386105678546025	2.6925578728882167	0.0069608217423849554	0.13975892075740473	0.016102447406409683	0.2911685393258427	0
44600	-1253.0778966498278	-49.68311654937736	-1203.3947801004506	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.08185508438905073	1.1029241964506709	-0.20460526187859202	2.458570383017647	0.06396470380894877	2.6899584238635565	0.12720496428675387	0.010873433099822359	0.022141487962971818	0.2910986547085202	0
44700	-1248.7342249717108	-51.02524990979899	-1197.7089750619118	0.9986749116607774	1.0	0.19964664310954064	0.20053003533568906	0.20008833922261485	0.19876325088339222	0.20097173144876326	0.08522123337670778	1.1047432435765339	-0.16998983302672793	2.4234784875695836	0.059194570146904706	2.6520082953587027	0.046903182236087165	0.009835633230375458	0.0028439361344611627	0.2912304250559284	0
44800	-1247.2209927318643	-52.570740934978815	-1194.6502517968854	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.08431349048959458	1.1016988989888032	-0.17677807588218655	2.4287730220337496	0.08684690619068931	2.621061715029924	0.013325736653324073	0.022515232557884277	0.05830963219073343	0.29129464285714285	0
44900	-1251.9946338260554	-55.69558878303402	-1196.2990450430214	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.08538183951068859	1.1033286291242481	-0.18629680091050066	2.4567267452679427	0.08815801933448958	2.612718472401359	0.016401618401481757	0.0070593253554689026	0.0369908660805347	0.2914922048997773	0
45000	-1252.0569764713337	-53.13211175262592	-1198.9248647187078	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09174768839674902	1.1063973043488051	-0.16453207567110326	2.445874655428198	0.06874329531420773	2.6142607873754695	0.004466440987446752	0.044744387460779696	0.04481721158225198	0.29146666666666665	0
45100	-1253.645331696184	-51.83910645971824	-1201.8062252364657	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09203809459635513	1.106023704295894	-0.16716024259375944	2.4759484897790274	0.0694436550111793	2.613294584738079	0.07982492968722563	0.015199647990072866	0.05683050778311659	0.2913968957871397	0
45200	-1251.4046534510264	-52.842787673051774	-1198.5618657779746	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.08989962111219665	1.1041244979236762	-0.14189046682381784	2.4630974201306057	0.09573373815641116	2.587638302352184	0.015226350560726604	0.10703205245205845	0.061713396890524144	0.2913495575221239	0
45300	-1252.4070846487984	-57.01173800419856	-1195.3953466445998	0.9991166077738516	1.0	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.08744569028084628	1.1016780741164132	-0.19123341533970176	2.4463365613752606	0.10435115626761615	2.572824143660552	0.05946180110265678	0.1413851256323892	0.0035934011297867052	0.2913907284768212	0
45400	-1251.460563566926	-56.94347946108271	-1194.5170841058434	0.9986749116607774	1.0	0.19964664310954064	0.19964664310954064	0.20008833922261485	0.19964664310954064	0.20097173144876326	0.08749994261334072	1.1012497533398087	-0.1764821587730521	2.440721650935017	0.07116888182327534	2.5878014717910784	0.03569566745792289	0.07613430968563563	0.046593808835381834	0.2914757709251101	0
45500	-1249.300018735436	-61.45546143025183	-1187.844557305184	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09048822362294537	1.0954244524471328	-0.1877895566002614	2.426536585473148	0.08682253389096709	2.573560610612903	0.03120438689655029	0.002915535368839952	0.08009927164873401	0.2915824175824176	0
45600	-1249.3460903539292	-60.236949791020336	-1189.1091405629088	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.0927129319191269	1.0982092292663186	-0.17343149483655426	2.411851696293134	0.10571732789665246	2.5769937144675414	0.0822177435028681	0.009601074974581713	0.01586537708098057	0.29155701754385965	0
45700	-1256.4498418071994	-64.58774662381245	-1191.862095183387	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09278617706240594	1.1042451556811	-0.16567377500193156	2.3926864390546374	0.07260442191700375	2.5442134660245315	0.07742478591933727	0.09203934017098492	0.017150115724369894	0.2915098468271335	0
45800	-1256.7739206594288	-64.14507577202028	-1192.6288448874086	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.09483173690920962	1.1067082636251564	-0.15494685130123814	2.414736523565921	0.07079672511535598	2.534369644076669	0.00026295275396471564	0.025527569594863478	0.08407485381908503	0.29126637554585155	0
45900	-1257.3038590714207	-60.24383951068396	-1197.0600195607367	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10043554933683649	1.109909017161679	-0.1548849984022896	2.429906829222657	0.08203344536616734	2.5374067468715173	0.009436020536572009	0.10815725111613636	0.02083736840888806	0.29122004357298475	0
46000	-1251.3751382295789	-56.910105102463305	-1194.4650331271155	0.9991166077738516	0.996	0.19964664310954064	0.19920494699646643	0.20008833922261485	0.20008833922261485	0.20097173144876326	0.10318913855472626	1.1049385126828248	-0.14222573357521545	2.4240434889832727	0.10515555928191316	2.578353546808782	0.0005294775822965066	0.06849903645019062	0.004466562438050282	0.2911521739130435	0
