it	posterior	likelihood	prior	accuracy	test_accuracy	f_C0	f_C1	f_C2	f_C3	f_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2
26700	-1386.7514332455958	-69.25745254328598	-1317.4939807023097	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.0194228536962125	1.1726180129124815	0.36519453720192374	2.749666919252656	-0.1415480584424684	3.332698674174816
26800	-1382.1644907276789	-66.01291773685602	-1316.1515729908228	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.019275448505842774	1.171368909318331	0.352863233326417	2.7668866320334495	-0.10070479270264368	3.3164634619319475
26900	-1380.1331327288005	-61.92204777683742	-1318.2110849519631	0.9991158267020336	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.019254116858964707	1.1696866214192791	0.351895514917578	2.794659834844626	-0.057036750305580856	3.3344308763149746
27000	-1376.2275377108413	-65.80983781568423	-1310.417699895157	0.9991158267020336	0.996	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.01825852832010987	1.1623385418211294	0.3469947658213501	2.791780697018717	-0.05594138651440872	3.3102358495648474
27100	-1372.5944884891485	-67.99844113668023	-1304.5960473524683	0.9991158267020336	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.02124096864754447	1.1558697710898374	0.35093663144580667	2.7880775959313664	-0.05050914064850472	3.3006477275862065
27200	-1373.3016771193827	-72.7452803469725	-1300.5563967724102	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.020909944691759552	1.1504619376523666	0.36753567150801764	2.7981139556505616	-0.03437784000851801	3.2903838636436826
27300	-1366.0683377577893	-72.15657448200383	-1293.9117632757855	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.018674557930630345	1.1447853248874273	0.39826202211590483	2.756802367313131	-0.03328903273281069	3.2923423731985206
27400	-1369.598219256175	-71.11301431545803	-1298.485204940717	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.01716563761777335	1.147768610438571	0.42189073804801014	2.7649937062979797	-0.048523411645408014	3.3112652306226655
27500	-1367.9880105846792	-66.58022361575463	-1301.4077869689245	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.019998535921492915	1.1500862464090127	0.397550082217662	2.766681475384923	-0.04446050605829372	3.3270339309476404
27600	-1370.8711837624699	-65.63366538709369	-1305.237518375376	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.024534432835351734	1.154934721832945	0.3778875080163839	2.782123074597407	-0.0544632937925289	3.31821643812427
27700	-1369.281401904614	-65.45033352217368	-1303.8310683824404	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.028928131740137045	1.1539075608494427	0.3598882649854997	2.7713805507971783	-0.05121501211731063	3.320610084746146
27800	-1370.815638993814	-66.73643677966658	-1304.0792022141475	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.025441667369937478	1.152862706439473	0.3524116182864445	2.7995332999075164	-0.032329344841453146	3.3111091315920183
27900	-1370.5882856450457	-64.8809705998068	-1305.7073150452388	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.030556892124809935	1.1534570676695632	0.34160261279165816	2.804646678782616	-0.056274529266234656	3.3207920421342743
28000	-1375.3908071515607	-68.86634342158308	-1306.5244637299777	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.02982667666215292	1.1550874330082028	0.3809420076703175	2.79330701487102	-0.10665933608128544	3.320227258114652
28100	-1371.008300363488	-64.49830118299784	-1306.50999918049	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.03039104703025266	1.1528523100058308	0.38126954272394437	2.799113145831755	-0.08966841183453082	3.33550310067713
28200	-1366.7788138776507	-62.31948870721921	-1304.4593251704314	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.038061304924584066	1.1513973154577388	0.3793769006573472	2.8067709924382234	-0.10902209928927847	3.314987923869304
28300	-1366.0742525849957	-59.84632302210799	-1306.2279295628878	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.03621893272235678	1.1502380146584736	0.3919700542196133	2.823182630809054	-0.09246723821679016	3.332301165998234
28400	-1362.2853587586415	-58.58974642659958	-1303.695612332042	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.03836966359138296	1.144993630797585	0.387031793614101	2.828592283219352	-0.08754821107219071	3.3439829065600324
28500	-1363.4255470299154	-58.845816876386266	-1304.5797301535292	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.03711167858037178	1.1463468017613774	0.3845493284986316	2.834569029606403	-0.07465401687242171	3.338497520749199
28600	-1363.44147657077	-62.47429259584473	-1300.9671839749253	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.03844347663781795	1.1432606112981356	0.36519266981090914	2.8287648225751916	-0.05163800848593413	3.3296491321659105
28700	-1366.4317274386647	-66.32958298029351	-1300.1021444583712	0.9991158267020336	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.039141735079294464	1.1422664347279634	0.34824138434838914	2.795381285364635	-0.04069610731702138	3.357892719408371
28800	-1361.0650255133382	-60.929010641507624	-1300.1360148718306	0.9991158267020336	0.996	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.0451940867005146	1.1394640490198593	0.3587997404640602	2.7907278908836943	-0.07499177207242157	3.382974769541455
28900	-1360.8969071690387	-61.073226122603515	-1299.8236810464352	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04593877113768246	1.13929787833433	0.34392260443440753	2.802101779763303	-0.09175078293455431	3.3721800087757856
29000	-1359.5113775230125	-61.35466938892952	-1298.156708134083	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.048961422280379675	1.1393215824622585	0.35430010414442525	2.7839946325542506	-0.0662542317990994	3.3656168771443
29100	-1358.7002954981654	-62.57356077674146	-1296.1267347214239	0.9991158267020336	1.0	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.047520957307494574	1.137280394368976	0.33258188216921253	2.7828349908809176	-0.04665102331002187	3.363338125926887
29200	-1353.569300199334	-61.69581699347843	-1291.8734832058556	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.041368382436636306	1.1368878230084196	0.3216945276353415	2.7846840419493826	-0.07483193030102922	3.3169763292048975
29300	-1356.400457659982	-65.54942150997299	-1290.8510361500091	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.043675112805057516	1.1400922199178662	0.31083769609476547	2.7712064681879687	-0.08611549698445571	3.287424575735313
29400	-1355.0989291926082	-67.57178371091466	-1287.5271454816937	0.9991158267020336	0.996	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.04266515914650451	1.135532231470446	0.3124010908446135	2.778286095714428	-0.08627357673086974	3.2819096371885315
29500	-1356.0995489688787	-60.33634379744533	-1295.7632051714334	0.9991158267020336	0.996	0.19938107869142352	0.20203359858532272	0.19938107869142352	0.2002652519893899	0.1989389920424403	0.04164196971435344	1.1395890061777878	0.3093851221252818	2.797478030380749	-0.11297642940953306	3.3291832584417294
29600	-1358.5488379018	-61.59877335341476	-1296.9500645483852	0.9995579133510168	0.996	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04430146649413726	1.1370711490523038	0.3078371779843466	2.850911726901037	-0.0681984537931798	3.3207920896965315
29700	-1360.1687146982779	-59.98576591509543	-1300.1829487831824	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04210459416851047	1.1409573827653412	0.2895460216199555	2.8488833879744906	-0.10504094096647865	3.3284962836020164
29800	-1362.19871145124	-57.870215422899534	-1304.3284960283404	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.039883351237515345	1.145175533500839	0.2812560424138649	2.8520336986996324	-0.12606913184784285	3.3389139517080104
29900	-1359.2340007977864	-56.92321583590847	-1302.310784961878	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.040960576558189236	1.14364674834804	0.24948124980260672	2.8540336788603398	-0.10898289201605836	3.329328472364848
30000	-1360.6411867165789	-57.63575077209411	-1303.0054359444848	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04339683323069411	1.1448034252309676	0.24315650594407492	2.8417302418558914	-0.10868787429181563	3.3376133386868583
30100	-1356.9159049707055	-58.15081031696823	-1298.7650946537372	0.9991158267020336	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.03656706322751087	1.1414160871999428	0.25515899757858734	2.823825219998448	-0.11723364559442823	3.332845074126889
30200	-1356.4132183868492	-59.46862683578318	-1296.944591551066	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.033156567863328566	1.1417722947173878	0.2551065644684256	2.8291789499408573	-0.11366285202562222	3.3042328617627796
30300	-1350.5747557033867	-56.97230722173187	-1293.6024484816548	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04354933342679635	1.1371654762120618	0.22147308426156534	2.8328129355808827	-0.1511031102448063	3.2994577914155405
30400	-1350.3827699189771	-59.572454484240424	-1290.8103154347368	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04110066553565861	1.1366793385657885	0.22111441323902803	2.818712655029988	-0.15918448275861602	3.2824164180052016
30500	-1349.4343656165581	-62.21295563703179	-1287.2214099795262	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.043448269178870555	1.1334812240141086	0.20269363421542522	2.80809044613453	-0.15121813295190503	3.2771003773788503
30600	-1353.6921696501518	-61.49079372086004	-1292.2013759292918	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04485748196902722	1.13546739057104	0.1753121892370421	2.830922625431073	-0.16115683802304573	3.301030202435003
30700	-1352.2746187559435	-62.856896713208876	-1289.4177220427346	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.0421988589086156	1.1334363581741163	0.1904552380525743	2.84376155574345	-0.16432024922134084	3.2740718026372813
30800	-1356.412004070066	-71.59015734083121	-1284.8218467292347	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04563971617196713	1.1295121075902195	0.1813096106058403	2.8567702739516814	-0.14947029764425096	3.241464986578145
30900	-1351.9451483603598	-71.38019597227287	-1280.564952388087	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04629739273504154	1.1254676603633242	0.17623922099102848	2.8533464228567085	-0.13843867289290776	3.228749464877689
31000	-1342.7038644985435	-66.76792540867025	-1275.9359390898733	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04322769089393599	1.1175961592381152	0.1726726398322518	2.828187372297745	-0.19472639402529685	3.262293304148274
31100	-1349.0934049465247	-63.368440679853364	-1285.7249642666713	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04058382429338431	1.1248219899156016	0.1454682452105568	2.853294225618854	-0.15330994113965637	3.300572021537223
31200	-1351.0548951926564	-69.51868794114634	-1281.5362072515102	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.036687725962204445	1.127603660782818	0.1484626797812235	2.818792074409627	-0.14709914349590344	3.255990958167191
31300	-1346.6301278955937	-62.208144454045275	-1284.4219834415485	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.03966086561667856	1.1294704311333323	0.13998541352395663	2.8317295880721	-0.13282602761435597	3.2636042915260925
31400	-1344.6278536266086	-59.732092660583476	-1284.8957609660251	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04055929906626534	1.1291850673830137	0.15171880637502871	2.8320882387929487	-0.12865315154994197	3.27099708072781
31500	-1339.1469052712498	-59.97869224896503	-1279.1682130222848	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04346294033777174	1.1242044148798247	0.17437669308259682	2.8109395771750902	-0.12486387454892973	3.2615028062948377
31600	-1337.2884612236905	-64.01095927940001	-1273.2775019442906	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.039948167235505684	1.119923298320236	0.1457133369474472	2.7996770831614906	-0.08741430218211624	3.2406622483368923
31700	-1340.3493530698188	-70.29755746748201	-1270.0517956023368	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.03998536150807201	1.1202985093736637	0.1350237094115632	2.770763347419142	-0.0796219097227411	3.22295471262136
31800	-1335.3824209140996	-68.32294130180159	-1267.059479612298	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.03708614642227741	1.1156249486021173	0.15210668517562342	2.774696475592301	-0.1289831789236953	3.2227948360795606
31900	-1341.057871808186	-69.19179471489187	-1271.8660770932943	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.035592595574520325	1.1209954846824801	0.1350631097192016	2.7914866961669267	-0.12346116856163138	3.2212823745475307
32000	-1337.3848033481008	-67.72330928123313	-1269.6614940668678	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.03411032192897481	1.1232569910431183	0.15537924739324313	2.790492117010756	-0.12348106462344774	3.1735879009260985
32100	-1338.3812643673623	-67.83153905876341	-1270.549725308599	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.031722554991785314	1.124249459497549	0.16935146724155195	2.784732005348003	-0.10373062704070007	3.1813974206976154
32200	-1333.3916701068051	-66.25422237804803	-1267.137447728757	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.03885226838237572	1.1205974937380663	0.20951232277587872	2.774833930784197	-0.08629526991239579	3.1764702273181453
32300	-1332.9832606156	-68.97473442746798	-1264.0085261881322	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.043757770197090956	1.1209898522901347	0.20011728591602704	2.7615872647358706	-0.07205358557336441	3.144192360994952
32400	-1330.4429954506572	-66.74348008300095	-1263.6995153676562	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.047209072114570226	1.1181284476308013	0.21724784020798812	2.7925356780932367	-0.10902692781678854	3.135712006857818
32500	-1329.693154422237	-71.88802656256686	-1257.8051278596702	0.9991158267020336	1.0	0.19938107869142352	0.20114942528735633	0.19982316534040673	0.20070733863837312	0.1989389920424403	0.04078195308612151	1.1185686310552574	0.21854132461447803	2.790320452756838	-0.07269914659095035	3.0608386375338257
32600	-1327.9283665973048	-67.90844414713189	-1260.019922450173	0.9995579133510168	1.0	0.19938107869142352	0.20159151193633953	0.19982316534040673	0.2002652519893899	0.1989389920424403	0.04355925141595095	1.1243837337545541	0.24706956852049322	2.789176587211825	-0.07529504093850421	3.0325037380221422
32700	-1327.5586021042118	-67.89017797035038	-1259.6684241338614	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.0449471070061947	1.125523739390429	0.2382124405229786	2.7846765898566033	-0.08659870103855488	3.0209544632969094
32800	-1323.4283633960908	-72.43220599631591	-1250.996157399775	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.03721054761474328	1.1188011639044668	0.23767537441053857	2.7543087405093907	-0.050239737518126354	3.0019131611970407
32900	-1318.407159809668	-73.05364089738072	-1245.3535189122872	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.038154168360481557	1.1136963995585143	0.2391429688016995	2.752063327613191	-0.05246147046549163	2.9771965571011343
33000	-1316.8352693817176	-71.82609302083914	-1245.0091763608784	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.03387712396723393	1.1106792367780625	0.25280823607645897	2.7645578069178773	-0.04116837571253217	2.9904279745259985
33100	-1317.3751369908516	-67.3448256738462	-1250.0303113170055	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.028647452375647007	1.115803306096409	0.29339122288549274	2.7566746384693324	-0.01642059356295911	3.0135073975552937
33200	-1317.0033067213371	-70.33484541103103	-1246.6684613103062	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.02979569119201258	1.1150526508772132	0.30086172012195606	2.750541520959194	-0.013350375153890943	2.980466523712589
33300	-1316.9048713927305	-72.6583952361899	-1244.2464761565404	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.031830854559869365	1.114150765459196	0.2888452529634458	2.7566671866858314	0.019150695272845485	2.951477417640321
33400	-1314.9035414305386	-72.6438899964894	-1242.2596514340491	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.03494998156884312	1.109142668886274	0.2818627273913056	2.772682466258631	0.012746162166650404	2.958006651494089
33500	-1321.2468385700056	-70.66969945538025	-1250.5771391146254	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.03145607352472563	1.1197895938441016	0.2550861105938187	2.751317771349867	0.012998018897153605	2.9902025483934556
33600	-1318.904219336035	-68.70757904252497	-1250.1966402935102	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.03509142221921918	1.119313972470803	0.2411129429775243	2.7602205443574976	0.005815853730552986	2.9816281600550227
33700	-1319.7906793001155	-69.44518516480439	-1250.3454941353111	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.038157733457667035	1.1186574921769132	0.27315286146411427	2.77209694644514	-0.0029198878387758642	2.9752259038749442
33800	-1320.677764849369	-71.04774529059561	-1249.6300195587733	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.031028637537492583	1.116526040302939	0.27660915925280066	2.783198950914294	-0.0332695234709362	2.97753242037928
33900	-1320.3655698228522	-69.85950978469177	-1250.5060600381605	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.030822113624637073	1.1191710828363166	0.252596594065556	2.7751061661830527	-0.02939034077031647	2.9734620017603883
34000	-1318.9048708043138	-70.98197278700772	-1247.9228980173061	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.03016054205951968	1.1154556821956978	0.2595395999293987	2.7697453082793086	-0.042761200572130564	2.9791398485924967
34100	-1317.4379057381766	-69.33264939220824	-1248.1052563459684	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.03089763890357722	1.119123905247248	0.2517070746012506	2.7714769402351913	-0.04989078036094719	2.944650950744873
34200	-1318.3178895914452	-75.87876318865221	-1242.439126402793	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.031091276292562295	1.1163793951574	0.2357544927394326	2.7543573794010374	-0.07456747846107531	2.91117954975976
34300	-1321.2494389166018	-73.24842845569106	-1248.0010104609107	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.02587812643513221	1.1231609735550545	0.20097038384344632	2.7559118409284213	-0.08877248716281219	2.922335404686657
34400	-1323.9216528003162	-77.70647254656026	-1246.215180253756	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.029059977899547212	1.124733094102699	0.1940822740626983	2.7455628780076284	-0.11939608823517979	2.8904623345883302
34500	-1322.8372448758778	-69.58461077172997	-1253.2526341041478	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.027440699500025686	1.1273879415134758	0.19256705691742304	2.760130532560181	-0.11529674036014406	2.9474078440267237
34600	-1322.339672994988	-74.10855183199506	-1248.2311211629928	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.026585375848250384	1.1243326558509432	0.17142608485873584	2.766466070469344	-0.14235262863950604	2.9034271837309404
34700	-1323.6020369342632	-79.71702834960794	-1243.8850085846552	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.033773726004590235	1.122004701468704	0.16101849873085564	2.741318210020401	-0.10569234248630656	2.8908452647811824
34800	-1326.8336978746247	-81.53786424439119	-1245.2958336302336	0.9986737400530504	1.0	0.19938107869142352	0.2002652519893899	0.20114942528735633	0.2002652519893899	0.1989389920424403	0.031102215951317444	1.118985422316254	0.1683818007680199	2.7635242592702896	-0.13183503411325342	2.9185639186464742
34900	-1321.5904020910166	-76.14270510336704	-1245.4476969876496	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.03217634443044983	1.1213314633276406	0.18879579913971484	2.7383392663572192	-0.14328993491667627	2.919063320137173
35000	-1321.4358767469641	-74.84444297395115	-1246.591433773013	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.031066567793657095	1.1244337754199871	0.1512678073440121	2.7348469887358062	-0.14103167548479764	2.909812363330382
35100	-1325.3422071956631	-76.6413289926824	-1248.7008782029807	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.031106403190671927	1.1276959817365217	0.1842279354360237	2.7022852181250436	-0.13679692913058467	2.9348442072634233
35200	-1319.241463410057	-69.43854513604123	-1249.8029182740156	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	0.036383280848487916	1.127366158085264	0.19246446979299087	2.6997061435984535	-0.14776605076496693	2.952826252934491
35300	-1319.0812305462616	-66.85357689060203	-1252.2276536556597	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	0.038625144827709984	1.127560786580355	0.17360591445449752	2.698090946594223	-0.17943980660856323	2.9837490708646826
35400	-1320.7804316393665	-71.50499859123528	-1249.2754330481312	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.031090380353550415	1.1226122437605404	0.176180875172482	2.7121228223493827	-0.17686203797842703	2.981865302766799
35500	-1318.8312157384867	-71.54074881912354	-1247.290466919363	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.03177942654632838	1.1229918423653291	0.18412804495130566	2.7084181098803395	-0.1843906180702058	2.953660690605432
35600	-1320.9264469488514	-69.23008522495459	-1251.6963617238969	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.0311052126343909	1.1288766337980602	0.16281354661354677	2.713136994726927	-0.20297684409243488	2.9513374228983174
35700	-1321.0842787509143	-74.00822720012019	-1247.076051550794	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.2002652519893899	0.20070733863837312	0.1989389920424403	0.03031413625240116	1.1277138858384521	0.15866543751289452	2.694811998843621	-0.15070738260188526	2.9203831271196035
35800	-1321.3240441970615	-78.07173704436738	-1243.2523071526941	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	0.03750062478969631	1.1258305566167868	0.14829201340770942	2.68246454523299	-0.14401587962171591	2.896759556250844
35900	-1322.5833699758373	-80.87949359724493	-1241.7038763785924	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	0.031490522283371555	1.1275716957756619	0.12974492341446603	2.6735749664838604	-0.13194155828020301	2.8693056693835683
36000	-1323.197826881831	-81.00662589563304	-1242.1912009861978	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	0.02855220071633708	1.1243994327304256	0.11090466202665566	2.6726617609048993	-0.1394568403843601	2.910006946361999
36100	-1324.1647467544233	-80.36873818032693	-1243.7960085740963	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.02830488314319584	1.1264072675670598	0.15299703296537423	2.650771568666705	-0.12872118052963016	2.9306301414664917
36200	-1325.6415589690816	-77.97243276267741	-1247.6691262064041	0.9991158267020336	1.0	0.19938107869142352	0.20070733863837312	0.20070733863837312	0.2002652519893899	0.1989389920424403	0.027793871403440678	1.128159087890527	0.17679686947274703	2.651268161863788	-0.1343602934216608	2.9640035339511224
36300	-1322.4878865500846	-78.8986460806693	-1243.5892404694152	0.9995579133510168	1.0	0.19938107869142352	0.20114942528735633	0.2002652519893899	0.2002652519893899	0.1989389920424403	0.03351024947938627	1.1201732119992744	0.13502198244128832	2.6375390183765925	-0.13765894059461586	2.999643476542196
