it	posterior	likelihood	prior	accuracy	test_accuracy	acc_C0	acc_C1	acc_C2	acc_C3	acc_C4	mean_w0	std_w0	mean_w1	std_w1	mean_w2	std_w2	mean_w3	std_w3	acc_prob	mcmc_id
265900	-13971.26912017021	-1099.0571787474528	-12872.211941422756	0.9034690799396682	0.8075601374570447	0.9505154639175257	0.8655616942909761	0.7819548872180451	0.9033942558746736	0.8666666666666667	-0.02190339266743442	0.4589154777217348	-0.02058709032978411	0.3725127968526102	-0.009692041682331787	0.5142052303958705	-0.2506954538254179	1.0232905694126766	0.0075517111696126364	0
266000	-13971.555086002778	-1099.2552989032738	-12872.299787099504	0.9064856711915535	0.8075601374570447	0.9515463917525773	0.8747697974217311	0.7819548872180451	0.9060052219321149	0.8666666666666667	-0.021935878659618196	0.4588725421511314	-0.02056730819527505	0.37256811893811875	-0.009647836405205454	0.5144057075136392	-0.24974376273437993	1.022995189391685	0.007552631578947368	0
266100	-13971.389177684658	-1099.0549649157808	-12872.334212768877	0.9042232277526395	0.8144329896907216	0.9536082474226805	0.8913443830570903	0.7669172932330827	0.8890339425587467	0.8583333333333333	-0.021950533902268192	0.45889474706655053	-0.02059557809082675	0.37256467324988424	-0.009781089688266293	0.5143270983692854	-0.24964950052531643	1.0233001154883454	0.007557309282224728	0
266200	-13971.389177684658	-1099.0549649157808	-12872.334212768877	0.9042232277526395	0.8144329896907216	0.9536082474226805	0.8913443830570903	0.7669172932330827	0.8890339425587467	0.8583333333333333	-0.021950533902268192	0.45889474706655053	-0.02059557809082675	0.37256467324988424	-0.009781089688266293	0.5143270983692854	-0.24964950052531643	1.0233001154883454	0.007554470323065364	0
266300	-13971.389177684658	-1099.0549649157808	-12872.334212768877	0.9042232277526395	0.8144329896907216	0.9536082474226805	0.8913443830570903	0.7669172932330827	0.8890339425587467	0.8583333333333333	-0.021950533902268192	0.45889474706655053	-0.02059557809082675	0.37256467324988424	-0.009781089688266293	0.5143270983692854	-0.24964950052531643	1.0233001154883454	0.0075516334960570785	0
266400	-13971.389177684658	-1099.0549649157808	-12872.334212768877	0.9042232277526395	0.8144329896907216	0.9536082474226805	0.8913443830570903	0.7669172932330827	0.8890339425587467	0.8583333333333333	-0.021950533902268192	0.45889474706655053	-0.02059557809082675	0.37256467324988424	-0.009781089688266293	0.5143270983692854	-0.24964950052531643	1.0233001154883454	0.007548798798798799	0
266500	-13971.389177684658	-1099.0549649157808	-12872.334212768877	0.9042232277526395	0.8144329896907216	0.9536082474226805	0.8913443830570903	0.7669172932330827	0.8890339425587467	0.8583333333333333	-0.021950533902268192	0.45889474706655053	-0.02059557809082675	0.37256467324988424	-0.009781089688266293	0.5143270983692854	-0.24964950052531643	1.0233001154883454	0.0075459662288930585	0
266600	-13971.389177684658	-1099.0549649157808	-12872.334212768877	0.9042232277526395	0.8144329896907216	0.9536082474226805	0.8913443830570903	0.7669172932330827	0.8890339425587467	0.8583333333333333	-0.021950533902268192	0.45889474706655053	-0.02059557809082675	0.37256467324988424	-0.009781089688266293	0.5143270983692854	-0.24964950052531643	1.0233001154883454	0.0075431357839459865	0
266700	-13971.389177684658	-1099.0549649157808	-12872.334212768877	0.9042232277526395	0.8144329896907216	0.9536082474226805	0.8913443830570903	0.7669172932330827	0.8890339425587467	0.8583333333333333	-0.021950533902268192	0.45889474706655053	-0.02059557809082675	0.37256467324988424	-0.009781089688266293	0.5143270983692854	-0.24964950052531643	1.0233001154883454	0.007540307461567304	0
266800	-13971.389177684658	-1099.0549649157808	-12872.334212768877	0.9042232277526395	0.8144329896907216	0.9536082474226805	0.8913443830570903	0.7669172932330827	0.8890339425587467	0.8583333333333333	-0.021950533902268192	0.45889474706655053	-0.02059557809082675	0.37256467324988424	-0.009781089688266293	0.5143270983692854	-0.24964950052531643	1.0233001154883454	0.007537481259370315	0
266900	-13969.483867869607	-1097.1404991988484	-12872.343368670758	0.9038461538461539	0.8109965635738832	0.9443298969072165	0.8913443830570903	0.7744360902255639	0.8981723237597912	0.8583333333333333	-0.021912552503789654	0.45890597999070865	-0.02061838847993385	0.3725431086193593	-0.009827007392342994	0.5143512402876517	-0.2497406938561537	1.023431876193796	0.007538403896590483	0
267000	-13968.30969554131	-1095.6931786869854	-12872.616516854325	0.9061085972850679	0.8041237113402062	0.9515463917525773	0.8821362799263351	0.7744360902255639	0.9033942558746736	0.8583333333333333	-0.021935472816728786	0.45896150442538813	-0.020563730079314856	0.3725881395987337	-0.009913696218363318	0.5143980131568835	-0.2492572936926383	1.02363788781583	0.007539325842696629	0
267100	-13973.851512944717	-1101.0547962218552	-12872.796716722862	0.9042232277526395	0.8041237113402062	0.9505154639175257	0.8802946593001841	0.7593984962406015	0.9007832898172323	0.8625	-0.021951940813579457	0.45903202168587437	-0.02057572110709367	0.3725978143775978	-0.009864100441724496	0.5143683383796505	-0.2489397715361707	1.0237079512227618	0.007540247098464995	0
267200	-13974.810971134684	-1101.9302921053854	-12872.880679029298	0.9027149321266968	0.8075601374570447	0.9525773195876288	0.8876611418047882	0.7443609022556391	0.891644908616188	0.8583333333333333	-0.021919203407387407	0.4590596325088587	-0.0205437605457709	0.3726150106269782	-0.010007180005484043	0.514449782298669	-0.24925435794261286	1.0229758240827764	0.0075411676646706585	0
267300	-13974.810971134684	-1101.9302921053854	-12872.880679029298	0.9027149321266968	0.8075601374570447	0.9525773195876288	0.8876611418047882	0.7443609022556391	0.891644908616188	0.8583333333333333	-0.021919203407387407	0.4590596325088587	-0.0205437605457709	0.3726150106269782	-0.010007180005484043	0.514449782298669	-0.24925435794261286	1.0229758240827764	0.007538346427235316	0
267400	-13974.810971134684	-1101.9302921053854	-12872.880679029298	0.9027149321266968	0.8075601374570447	0.9525773195876288	0.8876611418047882	0.7443609022556391	0.891644908616188	0.8583333333333333	-0.021919203407387407	0.4590596325088587	-0.0205437605457709	0.3726150106269782	-0.010007180005484043	0.514449782298669	-0.24925435794261286	1.0229758240827764	0.0075355272999252055	0
267500	-13975.497624753692	-1102.7220230628386	-12872.775601690853	0.9019607843137255	0.8075601374570447	0.9505154639175257	0.8674033149171271	0.7593984962406015	0.9007832898172323	0.8666666666666667	-0.021941117666730185	0.4590426027014341	-0.020554629241728288	0.37261202059144327	-0.00996557229382193	0.5143903779316604	-0.24891736511059923	1.0228335839336444	0.007536448598130841	0
267600	-13975.930079546568	-1103.099529287963	-12872.830550258604	0.9023378582202112	0.8075601374570447	0.9474226804123711	0.8784530386740331	0.7443609022556391	0.902088772845953	0.8625	-0.02198500586605481	0.45905973216369983	-0.0205810297166953	0.3726116046063117	-0.009982814825533638	0.5143939626222691	-0.24906657774293858	1.0228220396006484	0.007537369207772795	0
267700	-13971.588056867873	-1098.5116709253161	-12873.076385942557	0.9023378582202112	0.8109965635738832	0.954639175257732	0.8637200736648251	0.7669172932330827	0.8994778067885117	0.8625	-0.02199402709452305	0.4591109524586156	-0.020581514206500364	0.37264608831047874	-0.010077443514023987	0.5144536067011615	-0.2496160330882704	1.0227142020860265	0.007542024654463952	0
267800	-13971.588056867873	-1098.5116709253161	-12873.076385942557	0.9023378582202112	0.8109965635738832	0.954639175257732	0.8637200736648251	0.7669172932330827	0.8994778067885117	0.8625	-0.02199402709452305	0.4591109524586156	-0.020581514206500364	0.37264608831047874	-0.010077443514023987	0.5144536067011615	-0.2496160330882704	1.0227142020860265	0.0075392083644510825	0
267900	-13971.588056867873	-1098.5116709253161	-12873.076385942557	0.9023378582202112	0.8109965635738832	0.954639175257732	0.8637200736648251	0.7669172932330827	0.8994778067885117	0.8625	-0.02199402709452305	0.4591109524586156	-0.020581514206500364	0.37264608831047874	-0.010077443514023987	0.5144536067011615	-0.2496160330882704	1.0227142020860265	0.007536394176931691	0
268000	-13971.51819463898	-1098.5417379162275	-12872.976456722752	0.9038461538461539	0.8144329896907216	0.954639175257732	0.8729281767955801	0.7443609022556391	0.9046997389033943	0.8541666666666666	-0.022023137066275383	0.45911063792318885	-0.020513965443608034	0.3726194895192743	-0.010111184599119905	0.5143887841825181	-0.24976281121573257	1.0227252509179952	0.0075373134328358205	0
268100	-13971.940689040679	-1098.9817180209775	-12872.958971019701	0.9012066365007542	0.8144329896907216	0.9515463917525773	0.860036832412523	0.7293233082706767	0.912532637075718	0.85	-0.022007215700954586	0.4590931646325935	-0.020490371978696204	0.37265732529179213	-0.009974007855288928	0.514413831628388	-0.24929733986304764	1.0221759884052901	0.007538232002983961	0
268200	-13971.940689040679	-1098.9817180209775	-12872.958971019701	0.9012066365007542	0.8144329896907216	0.9515463917525773	0.860036832412523	0.7293233082706767	0.912532637075718	0.85	-0.022007215700954586	0.4590931646325935	-0.020490371978696204	0.37265732529179213	-0.009974007855288928	0.514413831628388	-0.24929733986304764	1.0221759884052901	0.007535421327367636	0
268300	-13971.565440932176	-1098.4443860794916	-12873.121054852685	0.9042232277526395	0.7903780068728522	0.945360824742268	0.861878453038674	0.8045112781954887	0.9203655352480418	0.8375	-0.02201273957968059	0.45908848458199963	-0.020455747629733127	0.3726843589776922	-0.009839241551145244	0.5146064175048771	-0.24981495728862163	1.0220450293812873	0.007540067089079389	0
268400	-13971.565440932176	-1098.4443860794916	-12873.121054852685	0.9042232277526395	0.7903780068728522	0.945360824742268	0.861878453038674	0.8045112781954887	0.9203655352480418	0.8375	-0.02201273957968059	0.45908848458199963	-0.020455747629733127	0.3726843589776922	-0.009839241551145244	0.5146064175048771	-0.24981495728862163	1.0220450293812873	0.00753725782414307	0
268500	-13974.687794247739	-1101.411013801194	-12873.276780446544	0.9000754147812972	0.7938144329896907	0.945360824742268	0.848987108655617	0.7669172932330827	0.9216710182767625	0.8375	-0.022037325523801752	0.4591206202856877	-0.0204822655360175	0.37271290650767974	-0.009839451222833724	0.5145932832040307	-0.24995827008012028	1.0221483880833768	0.007538175046554935	0
268600	-13974.687794247739	-1101.411013801194	-12873.276780446544	0.9000754147812972	0.7938144329896907	0.945360824742268	0.848987108655617	0.7669172932330827	0.9216710182767625	0.8375	-0.022037325523801752	0.4591206202856877	-0.0204822655360175	0.37271290650767974	-0.009839451222833724	0.5145932832040307	-0.24995827008012028	1.0221483880833768	0.007535368577810871	0
268700	-13974.687794247739	-1101.411013801194	-12873.276780446544	0.9000754147812972	0.7938144329896907	0.945360824742268	0.848987108655617	0.7669172932330827	0.9216710182767625	0.8375	-0.022037325523801752	0.4591206202856877	-0.0204822655360175	0.37271290650767974	-0.009839451222833724	0.5145932832040307	-0.24995827008012028	1.0221483880833768	0.007532564197990324	0
268800	-13974.687794247739	-1101.411013801194	-12873.276780446544	0.9000754147812972	0.7938144329896907	0.945360824742268	0.848987108655617	0.7669172932330827	0.9216710182767625	0.8375	-0.022037325523801752	0.4591206202856877	-0.0204822655360175	0.37271290650767974	-0.009839451222833724	0.5145932832040307	-0.24995827008012028	1.0221483880833768	0.0075297619047619046	0
268900	-13972.645433091151	-1099.2557677254556	-12873.389665365696	0.9034690799396682	0.7972508591065293	0.945360824742268	0.8729281767955801	0.7894736842105263	0.9112271540469974	0.8416666666666667	-0.022055017678822963	0.4591141433397529	-0.02048960304801448	0.3727422459756808	-0.009761875759392708	0.514635174317083	-0.24978459509931497	1.02253674667167	0.007530680550390479	0
269000	-13972.645433091151	-1099.2557677254556	-12873.389665365696	0.9034690799396682	0.7972508591065293	0.945360824742268	0.8729281767955801	0.7894736842105263	0.9112271540469974	0.8416666666666667	-0.022055017678822963	0.4591141433397529	-0.02048960304801448	0.3727422459756808	-0.009761875759392708	0.514635174317083	-0.24978459509931497	1.02253674667167	0.007527881040892193	0
269100	-13972.645433091151	-1099.2557677254556	-12873.389665365696	0.9034690799396682	0.7972508591065293	0.945360824742268	0.8729281767955801	0.7894736842105263	0.9112271540469974	0.8416666666666667	-0.022055017678822963	0.4591141433397529	-0.02048960304801448	0.3727422459756808	-0.009761875759392708	0.514635174317083	-0.24978459509931497	1.02253674667167	0.007525083612040134	0
269200	-13974.420233320583	-1101.085347711089	-12873.334885609494	0.9000754147812972	0.8075601374570447	0.9463917525773196	0.8692449355432781	0.7518796992481203	0.9086161879895561	0.8375	-0.02202336412737747	0.459112634844386	-0.020477626496449377	0.3727003826828675	-0.009746887618922305	0.5146613935884551	-0.24973228911904957	1.0228604846167038	0.007526002971768202	0
269300	-13973.23999644766	-1099.963552799993	-12873.276443647668	0.9004524886877828	0.8041237113402062	0.9474226804123711	0.8692449355432781	0.7593984962406015	0.9046997389033943	0.8458333333333333	-0.022037883091373847	0.45911817704357477	-0.02045997797862687	0.372706957872294	-0.00971207757158644	0.5146091093088385	-0.2490265570320532	1.0225069935448485	0.0075269216487189	0
269400	-13973.23999644766	-1099.963552799993	-12873.276443647668	0.9004524886877828	0.8041237113402062	0.9474226804123711	0.8692449355432781	0.7593984962406015	0.9046997389033943	0.8458333333333333	-0.022037883091373847	0.45911817704357477	-0.02045997797862687	0.372706957872294	-0.00971207757158644	0.5146091093088385	-0.2490265570320532	1.0225069935448485	0.007524127691165553	0
269500	-13973.23999644766	-1099.963552799993	-12873.276443647668	0.9004524886877828	0.8041237113402062	0.9474226804123711	0.8692449355432781	0.7593984962406015	0.9046997389033943	0.8458333333333333	-0.022037883091373847	0.45911817704357477	-0.02045997797862687	0.372706957872294	-0.00971207757158644	0.5146091093088385	-0.2490265570320532	1.0225069935448485	0.007521335807050093	0
269600	-13973.23999644766	-1099.963552799993	-12873.276443647668	0.9004524886877828	0.8041237113402062	0.9474226804123711	0.8692449355432781	0.7593984962406015	0.9046997389033943	0.8458333333333333	-0.022037883091373847	0.45911817704357477	-0.02045997797862687	0.372706957872294	-0.00971207757158644	0.5146091093088385	-0.2490265570320532	1.0225069935448485	0.007518545994065282	0
269700	-13976.025120240747	-1102.860616475647	-12873.1645037651	0.8989441930618401	0.8006872852233677	0.945360824742268	0.8710865561694291	0.7894736842105263	0.8955613577023499	0.8458333333333333	-0.022032132893535752	0.4590444544827515	-0.02047418672412747	0.37268760943584084	-0.009718603345852323	0.5147952484081356	-0.2489322980842366	1.0225102263960644	0.007519466073414905	0
269800	-13976.025120240747	-1102.860616475647	-12873.1645037651	0.8989441930618401	0.8006872852233677	0.945360824742268	0.8710865561694291	0.7894736842105263	0.8955613577023499	0.8458333333333333	-0.022032132893535752	0.4590444544827515	-0.02047418672412747	0.37268760943584084	-0.009718603345852323	0.5147952484081356	-0.2489322980842366	1.0225102263960644	0.0075166790214974055	0
269900	-13976.025120240747	-1102.860616475647	-12873.1645037651	0.8989441930618401	0.8006872852233677	0.945360824742268	0.8710865561694291	0.7894736842105263	0.8955613577023499	0.8458333333333333	-0.022032132893535752	0.4590444544827515	-0.02047418672412747	0.37268760943584084	-0.009718603345852323	0.5147952484081356	-0.2489322980842366	1.0225102263960644	0.007513894034827714	0
270000	-13975.843273060138	-1102.8356296425914	-12873.007643417546	0.9019607843137255	0.8041237113402062	0.9463917525773196	0.8766114180478821	0.7819548872180451	0.8994778067885117	0.8541666666666666	-0.022029487681386666	0.4589828623338128	-0.020491432317022194	0.3726731531237789	-0.009681851301153213	0.514847522398971	-0.24882874301130614	1.0224812602789566	0.0075148148148148144	0
270100	-13975.843273060138	-1102.8356296425914	-12873.007643417546	0.9019607843137255	0.8041237113402062	0.9463917525773196	0.8766114180478821	0.7819548872180451	0.8994778067885117	0.8541666666666666	-0.022029487681386666	0.4589828623338128	-0.020491432317022194	0.3726731531237789	-0.009681851301153213	0.514847522398971	-0.24882874301130614	1.0224812602789566	0.007512032580525731	0
270200	-13976.743626545325	-1103.404339170876	-12873.339287374449	0.8989441930618401	0.8109965635738832	0.9463917525773196	0.8692449355432781	0.7819548872180451	0.8968668407310705	0.8458333333333333	-0.021969613414220324	0.45908512548218583	-0.020509563853878015	0.3726480850734762	-0.009720034765884508	0.5149580531323493	-0.24940394397101934	1.0230290051364703	0.007516654330125833	0
270300	-13976.743626545325	-1103.404339170876	-12873.339287374449	0.8989441930618401	0.8109965635738832	0.9463917525773196	0.8692449355432781	0.7819548872180451	0.8968668407310705	0.8458333333333333	-0.021969613414220324	0.45908512548218583	-0.020509563853878015	0.3726480850734762	-0.009720034765884508	0.5149580531323493	-0.24940394397101934	1.0230290051364703	0.007513873473917869	0
270400	-13976.743626545325	-1103.404339170876	-12873.339287374449	0.8989441930618401	0.8109965635738832	0.9463917525773196	0.8692449355432781	0.7819548872180451	0.8968668407310705	0.8458333333333333	-0.021969613414220324	0.45908512548218583	-0.020509563853878015	0.3726480850734762	-0.009720034765884508	0.5149580531323493	-0.24940394397101934	1.0230290051364703	0.007511094674556213	0
270500	-13976.743626545325	-1103.404339170876	-12873.339287374449	0.8989441930618401	0.8109965635738832	0.9463917525773196	0.8692449355432781	0.7819548872180451	0.8968668407310705	0.8458333333333333	-0.021969613414220324	0.45908512548218583	-0.020509563853878015	0.3726480850734762	-0.009720034765884508	0.5149580531323493	-0.24940394397101934	1.0230290051364703	0.007508317929759705	0
270600	-13976.743626545325	-1103.404339170876	-12873.339287374449	0.8989441930618401	0.8109965635738832	0.9463917525773196	0.8692449355432781	0.7819548872180451	0.8968668407310705	0.8458333333333333	-0.021969613414220324	0.45908512548218583	-0.020509563853878015	0.3726480850734762	-0.009720034765884508	0.5149580531323493	-0.24940394397101934	1.0230290051364703	0.007505543237250554	0
270700	-13976.743626545325	-1103.404339170876	-12873.339287374449	0.8989441930618401	0.8109965635738832	0.9463917525773196	0.8692449355432781	0.7819548872180451	0.8968668407310705	0.8458333333333333	-0.021969613414220324	0.45908512548218583	-0.020509563853878015	0.3726480850734762	-0.009720034765884508	0.5149580531323493	-0.24940394397101934	1.0230290051364703	0.007502770594754341	0
270800	-13977.5752050951	-1104.0294596683757	-12873.545745426723	0.9004524886877828	0.8109965635738832	0.9484536082474226	0.8821362799263351	0.7744360902255639	0.8942558746736292	0.8375	-0.022008945876552066	0.4591297662821889	-0.020462787159859018	0.37267341234153273	-0.00977657357283154	0.5149708377557723	-0.24883933943765693	1.0234759877373674	0.007503692762186116	0
270900	-13977.105584112413	-1103.5436391106225	-12873.56194500179	0.8993212669683258	0.8144329896907216	0.9432989690721649	0.8784530386740331	0.7819548872180451	0.8968668407310705	0.8416666666666667	-0.021968624444796317	0.45912375977434505	-0.0204949345798909	0.3726365732944414	-0.009715511833404869	0.5150317178324133	-0.24894841038296214	1.0242053402645974	0.007504614248800295	0
271000	-13975.693413265795	-1102.0940435331238	-12873.599369732672	0.8985671191553545	0.8075601374570447	0.9484536082474226	0.8692449355432781	0.7593984962406015	0.8981723237597912	0.8416666666666667	-0.02196558653317739	0.45910742790351394	-0.02049347973415671	0.37264621540177945	-0.009643407152143043	0.5149919478059231	-0.24938538406508687	1.0249024641023061	0.007505535055350554	0
271100	-13972.132354212172	-1098.3551161840335	-12873.777238028139	0.8955505279034691	0.8075601374570447	0.9443298969072165	0.850828729281768	0.7593984962406015	0.9073107049608355	0.8375	-0.021998585192343562	0.4591446335223745	-0.020494305621747085	0.37264114136394694	-0.009585520569189251	0.5150527785400505	-0.24965189899115398	1.0253840959163156	0.00750645518258945	0
271200	-13967.038904618568	-1093.5147333275163	-12873.524171291052	0.8993212669683258	0.8178694158075601	0.9484536082474226	0.85451197053407	0.7744360902255639	0.9112271540469974	0.8333333333333334	-0.021986721767009748	0.45910585579123514	-0.0204379856920861	0.3726473445065281	-0.009653948506513632	0.5150028599100338	-0.25113063713734696	1.023730352801081	0.007511061946902655	0
271300	-13967.038904618568	-1093.5147333275163	-12873.524171291052	0.8993212669683258	0.8178694158075601	0.9484536082474226	0.85451197053407	0.7744360902255639	0.9112271540469974	0.8333333333333334	-0.021986721767009748	0.45910585579123514	-0.0204379856920861	0.3726473445065281	-0.009653948506513632	0.5150028599100338	-0.25113063713734696	1.023730352801081	0.007508293402137854	0
271400	-13967.038904618568	-1093.5147333275163	-12873.524171291052	0.8993212669683258	0.8178694158075601	0.9484536082474226	0.85451197053407	0.7744360902255639	0.9112271540469974	0.8333333333333334	-0.021986721767009748	0.45910585579123514	-0.0204379856920861	0.3726473445065281	-0.009653948506513632	0.5150028599100338	-0.25113063713734696	1.023730352801081	0.007505526897568165	0
271500	-13967.038904618568	-1093.5147333275163	-12873.524171291052	0.8993212669683258	0.8178694158075601	0.9484536082474226	0.85451197053407	0.7744360902255639	0.9112271540469974	0.8333333333333334	-0.021986721767009748	0.45910585579123514	-0.0204379856920861	0.3726473445065281	-0.009653948506513632	0.5150028599100338	-0.25113063713734696	1.023730352801081	0.007502762430939227	0
271600	-13967.038904618568	-1093.5147333275163	-12873.524171291052	0.8993212669683258	0.8178694158075601	0.9484536082474226	0.85451197053407	0.7744360902255639	0.9112271540469974	0.8333333333333334	-0.021986721767009748	0.45910585579123514	-0.0204379856920861	0.3726473445065281	-0.009653948506513632	0.5150028599100338	-0.25113063713734696	1.023730352801081	0.0075	0
271700	-13967.038904618568	-1093.5147333275163	-12873.524171291052	0.8993212669683258	0.8178694158075601	0.9484536082474226	0.85451197053407	0.7744360902255639	0.9112271540469974	0.8333333333333334	-0.021986721767009748	0.45910585579123514	-0.0204379856920861	0.3726473445065281	-0.009653948506513632	0.5150028599100338	-0.25113063713734696	1.023730352801081	0.0074972396025027605	0
271800	-13967.038904618568	-1093.5147333275163	-12873.524171291052	0.8993212669683258	0.8178694158075601	0.9484536082474226	0.85451197053407	0.7744360902255639	0.9112271540469974	0.8333333333333334	-0.021986721767009748	0.45910585579123514	-0.0204379856920861	0.3726473445065281	-0.009653948506513632	0.5150028599100338	-0.25113063713734696	1.023730352801081	0.007494481236203091	0
271900	-13967.038904618568	-1093.5147333275163	-12873.524171291052	0.8993212669683258	0.8178694158075601	0.9484536082474226	0.85451197053407	0.7744360902255639	0.9112271540469974	0.8333333333333334	-0.021986721767009748	0.45910585579123514	-0.0204379856920861	0.3726473445065281	-0.009653948506513632	0.5150028599100338	-0.25113063713734696	1.023730352801081	0.007491724898859875	0
272000	-13967.038904618568	-1093.5147333275163	-12873.524171291052	0.8993212669683258	0.8178694158075601	0.9484536082474226	0.85451197053407	0.7744360902255639	0.9112271540469974	0.8333333333333334	-0.021986721767009748	0.45910585579123514	-0.0204379856920861	0.3726473445065281	-0.009653948506513632	0.5150028599100338	-0.25113063713734696	1.023730352801081	0.007488970588235294	0
272100	-13969.266901219222	-1095.6964549256506	-12873.570446293572	0.8981900452488688	0.8144329896907216	0.9443298969072165	0.858195211786372	0.7593984962406015	0.9112271540469974	0.8375	-0.0219750703819209	0.4590907548634358	-0.02046762319007538	0.3726408318014558	-0.00956487713727001	0.5151556016648914	-0.2508319936973233	1.0238293315177716	0.0074898934215362	0
272200	-13969.266901219222	-1095.6964549256506	-12873.570446293572	0.8981900452488688	0.8144329896907216	0.9443298969072165	0.858195211786372	0.7593984962406015	0.9112271540469974	0.8375	-0.0219750703819209	0.4590907548634358	-0.02046762319007538	0.3726408318014558	-0.00956487713727001	0.5151556016648914	-0.2508319936973233	1.0238293315177716	0.007487141807494489	0
272300	-13971.48855070675	-1097.8996508722769	-12873.588899834473	0.9012066365007542	0.8041237113402062	0.9443298969072165	0.85451197053407	0.8270676691729323	0.912532637075718	0.8375	-0.021954413927741667	0.4590582176289274	-0.020496561490512957	0.3726876459491749	-0.009502452796362668	0.5151459390555222	-0.25106665983389476	1.0237719950318471	0.0074880646345941975	0
272400	-13971.48855070675	-1097.8996508722769	-12873.588899834473	0.9012066365007542	0.8041237113402062	0.9443298969072165	0.85451197053407	0.8270676691729323	0.912532637075718	0.8375	-0.021954413927741667	0.4590582176289274	-0.020496561490512957	0.3726876459491749	-0.009502452796362668	0.5151459390555222	-0.25106665983389476	1.0237719950318471	0.007485315712187959	0
272500	-13971.48855070675	-1097.8996508722769	-12873.588899834473	0.9012066365007542	0.8041237113402062	0.9443298969072165	0.85451197053407	0.8270676691729323	0.912532637075718	0.8375	-0.021954413927741667	0.4590582176289274	-0.020496561490512957	0.3726876459491749	-0.009502452796362668	0.5151459390555222	-0.25106665983389476	1.0237719950318471	0.00748256880733945	0
272600	-13971.48855070675	-1097.8996508722769	-12873.588899834473	0.9012066365007542	0.8041237113402062	0.9443298969072165	0.85451197053407	0.8270676691729323	0.912532637075718	0.8375	-0.021954413927741667	0.4590582176289274	-0.020496561490512957	0.3726876459491749	-0.009502452796362668	0.5151459390555222	-0.25106665983389476	1.0237719950318471	0.0074798239178283195	0
272700	-13971.48855070675	-1097.8996508722769	-12873.588899834473	0.9012066365007542	0.8041237113402062	0.9443298969072165	0.85451197053407	0.8270676691729323	0.912532637075718	0.8375	-0.021954413927741667	0.4590582176289274	-0.020496561490512957	0.3726876459491749	-0.009502452796362668	0.5151459390555222	-0.25106665983389476	1.0237719950318471	0.007477081041437477	0
272800	-13971.48855070675	-1097.8996508722769	-12873.588899834473	0.9012066365007542	0.8041237113402062	0.9443298969072165	0.85451197053407	0.8270676691729323	0.912532637075718	0.8375	-0.021954413927741667	0.4590582176289274	-0.020496561490512957	0.3726876459491749	-0.009502452796362668	0.5151459390555222	-0.25106665983389476	1.0237719950318471	0.007474340175953079	0
272900	-13971.48855070675	-1097.8996508722769	-12873.588899834473	0.9012066365007542	0.8041237113402062	0.9443298969072165	0.85451197053407	0.8270676691729323	0.912532637075718	0.8375	-0.021954413927741667	0.4590582176289274	-0.020496561490512957	0.3726876459491749	-0.009502452796362668	0.5151459390555222	-0.25106665983389476	1.0237719950318471	0.0074716013191645295	0
273000	-13971.48855070675	-1097.8996508722769	-12873.588899834473	0.9012066365007542	0.8041237113402062	0.9443298969072165	0.85451197053407	0.8270676691729323	0.912532637075718	0.8375	-0.021954413927741667	0.4590582176289274	-0.020496561490512957	0.3726876459491749	-0.009502452796362668	0.5151459390555222	-0.25106665983389476	1.0237719950318471	0.0074688644688644685	0
273100	-13971.48855070675	-1097.8996508722769	-12873.588899834473	0.9012066365007542	0.8041237113402062	0.9443298969072165	0.85451197053407	0.8270676691729323	0.912532637075718	0.8375	-0.021954413927741667	0.4590582176289274	-0.020496561490512957	0.3726876459491749	-0.009502452796362668	0.5151459390555222	-0.25106665983389476	1.0237719950318471	0.007466129622848774	0
273200	-13971.48855070675	-1097.8996508722769	-12873.588899834473	0.9012066365007542	0.8041237113402062	0.9443298969072165	0.85451197053407	0.8270676691729323	0.912532637075718	0.8375	-0.021954413927741667	0.4590582176289274	-0.020496561490512957	0.3726876459491749	-0.009502452796362668	0.5151459390555222	-0.25106665983389476	1.0237719950318471	0.007463396778916545	0
273300	-13976.028000983888	-1102.6330102180584	-12873.39499076583	0.8955505279034691	0.8006872852233677	0.9402061855670103	0.8471454880294659	0.7894736842105263	0.9112271540469974	0.8333333333333334	-0.02197236397606028	0.45905293270713887	-0.02047584710049187	0.3726707861712607	-0.00946879101991489	0.5151031308966146	-0.2512815842388108	1.0225870158032655	0.007464324917672887	0
273400	-13976.028000983888	-1102.6330102180584	-12873.39499076583	0.8955505279034691	0.8006872852233677	0.9402061855670103	0.8471454880294659	0.7894736842105263	0.9112271540469974	0.8333333333333334	-0.02197236397606028	0.45905293270713887	-0.02047584710049187	0.3726707861712607	-0.00946879101991489	0.5151031308966146	-0.2512815842388108	1.0225870158032655	0.007461594732991953	0
273500	-13976.028000983888	-1102.6330102180584	-12873.39499076583	0.8955505279034691	0.8006872852233677	0.9402061855670103	0.8471454880294659	0.7894736842105263	0.9112271540469974	0.8333333333333334	-0.02197236397606028	0.45905293270713887	-0.02047584710049187	0.3726707861712607	-0.00946879101991489	0.5151031308966146	-0.2512815842388108	1.0225870158032655	0.0074588665447897625	0
